Solução recomendada,Cobertura: Reparo das infiltrações e tratamento das fissuras e trincas. Instalação de rufos e pingadeiras para evitar novos problemas.
Mapa da patologia,Mureta cobertura: Trincas de movimentação devido recalque diferencial.
Solução recomendada,Mureta cobertura: Reparo das trincas com reforço estrutural para corrigir o recalque diferencial. Verificar e ajustar a fundação.
Mapa da patologia,Tampa caixa d’água: Falha de vedação em esquadria.
Solução recomendada,Tampa caixa d’água: Corrigir a vedação da tampa da caixa d'água.
Mapa da patologia,Abrigo do gás: Falha de vedação em cobertura e ausência de fechamento de proteção.
Solução recomendada,Abrigo do gás: Reforçar a vedação e adicionar fechamento de proteção no abrigo do gás.
Mapa da patologia,Incêndio: Não existe bomba de incêndio.
Solução recomendada,"Incêndio: Instalar uma bomba de incêndio conforme as normas vigentes, se aplicável em projeto de combate a incêndio."
Mapa da patologia,"Cobertura: Prumada de ventilação, com infiltração, fissuras e trincas em alvenarias e ausência de rufos e/ou pingadeiras"
Solução recomendada,"Cobertura: Reparo das infiltrações, preenchimento e selamento das fissuras e trincas na alvenaria. Instalação de rufos e pingadeiras."
Mapa da patologia,Mureta cobertura: Trincas de movimentação devido recalque diferencial.
Solução recomendada,Mureta cobertura: Reparo das trincas com reforço estrutural.
Mapa da patologia,Escada marinheiro: Escada em processo de corrosão.
Solução recomendada,Escada marinheiro: Tratamento e pintura anticorrosiva na escada marinheiro. Substituir a escada se necessário.
Mapa da patologia,"Para-raios: Sistema de para-raios, com luz piloto queimada, e falhas em suas conexões e fixações."
Solução recomendada,Para-raios: Substituir a luz piloto do para-raios e corrigir falhas nas conexões
Mapa da patologia,"Caixa dágua: Tampa danificada, sem fixação"
Solução recomendada,Caixa dágua: Recolocar e fixar a tampa da caixa d'água
Mapa da patologia,Impermeabilização: Impermeabilização de laje danificada
Solução recomendada,Impermeabilização: Refazer impermeabilização de laje
Mapa da patologia,Caixa d’água: Laje de cobertura com ferragens expostas.
Solução recomendada,"Caixa d’água: Revestir as ferragens expostas da laje com proteção adequada, fazendo tratamento das estruturas, conforme anexo."
Mapa da patologia,Impermeabilização: Verificar data da última impermeabilização.
Solução recomendada,"Impermeabilização: Verificar última impermeabilização se já está vencida e se necessário, atualizar a impermeabilização."
Mapa da patologia,Impermeabilização: Impermeabilização de laje danificada e com muitos matos em crescimento.
Solução recomendada,"Impermeabilização: Remover os matos, reparar a impermeabilização danificada e aplicar um novo sistema de impermeabilização se necessário."
Mapa da patologia,"Impermeabilização: Remover os matos, reparar a impermeabilização danificada e aplicar um novo sistema de impermeabilização se necessário."
Solução recomendada,Escada marinheiro: Tratamento anti-corrosivo na escada marinheiro.
Mapa da patologia,"Parede fachada: Escorrimento e falhas de pintura, com ausência de rufos."
Solução recomendada,Parede fachada: Reparo das falhas na pintura da fachada e instalação de rufos.
Mapa da patologia,Impermeabilização: Impermeabilização danificada.
Solução recomendada,Impermeabilização: Refazer a impermeabilização danificada
Mapa da patologia,"Parede fachada: Escorrimento e falhas de pintura, com ausência de rufos, fissuras, trincas e janela com vidro quebrado."
Solução recomendada,"Parede fachada: Reparo das falhas na pintura da fachada, instalação de rufos e substituição do vidro quebrado."
Mapa da patologia,"Ralos: Entupimentos de ralos, causando alagamentos em laje."
Solução recomendada,Ralos: Desentupimento dos ralos e correção de alagamentos.
Mapa da patologia,Zeladoria: Infiltrações e falhas em acabamentos com fissuras e trincas.
Solução recomendada,"Zeladoria: Reparo das infiltrações, fissuras e trincas. Reparo e acabamento dos acabamentos danificados."
Mapa da patologia,Incêndio: Extintor dentro da casa de máquinas e outro no chão
Solução recomendada,"Incêndio: Fixar e posicionar adequadamente os extintores, fora da casa de máquinas e em suportes"
Mapa da patologia,Incêndio: Placas de sinalização fora do padrão normativo
Solução recomendada,"Incêndio: Substituir as placas de sinalização por novas, de acordo com as normas vigentes. garantir que todas as placas estejam visíveis e corretamente posicionadas para atender aos requisitos de segurança."
Mapa da patologia,Elétrica: Ligação de iluminação e/ou tomadas de forma perigosa com tomada macho saindo do disjuntor.
Solução recomendada,"Elétrica: Corrigir a instalação elétrica para assegurar que todas as conexões estejam de acordo com as normas de segurança, substituindo tomadas e disjuntores danificados e garantindo uma instalação elétrica segura."
Mapa da patologia,Paredes: Fissuras e trincas em paredes escadaria.
Solução recomendada,Paredes: Reparar as fissuras e trincas nas paredes da escadaria com argamassa ou resina apropriada e monitorar a área para prevenir novas fissuras.
Mapa da patologia,Elétrica: Fiação exposta sem proteção.
Solução recomendada,"Elétrica: Proteger e embutir a fiação exposta em conduteis ou caixas apropriadas, garantindo a conformidade com as normas elétricas e a segurança dos usuários."
Mapa da patologia,"Piso: Grelhas de pisos sem base de suporte, causando risco de acidentes."
Solução recomendada,"Piso: Instalar bases de suporte adequadas para as grelhas, garantindo a segurança dos usuários e a estabilidade das grelhas."
Mapa da patologia,"Incêndio: Objetos “vasos de plantas” obstruindo a rota de fuga, atrapalhando a saída de emergência."
Solução recomendada,Incêndio: Remover todos os objetos que obstruem a rota de fuga e garantir que a área de saída de emergência esteja sempre desobstruída e acessível.
Mapa da patologia,"Piso: Grelhas de pisos sem base de suporte, causando risco de acidentes"
Solução recomendada,"Piso: Instalar bases de suporte adequadas para as grelhas, garantindo a segurança dos usuários e a estabilidade das grelhas."
Mapa da patologia,Escada: Infiltração em parede da escada com defeitos em pintura.
Solução recomendada,Escada: Corrigir infiltração na parede da escada e repintar a área após a resolução do problema
